,Action.L,Action.R,Action.U,Action.D,Action.W,Action.C
"[[ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [14.  4.  1.  3. 14.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  6.  3.]]",-30.0,-30.0,0.0,0.0,0.0,-32.59802740237688
"[[ 4.  4.  1.  3. 14.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [14.  4.  4.  6.  3.]]",-30.0,0.0,0.0,-38.1,0.0,0.0
"[[ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  6.  3.  3.  3.]]",75.10223270018784,0.0,-0.69,0.0,0.0,0.21
"[[ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  1.  3. 13.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]]",3.871589560314688,-1.5,-1.5,25.92609222953673,0.0,0.21
"[[ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [15.  4.  4.  1. 13.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]]",-30.0,21.39295659291397,-1.5,0.0,0.0,0.0
"[[ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  1.]
 [15.  4.  4.  4. 11.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  1.]]",3.81,0.0,0.0,0.0,0.0,0.0
"[[15.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  6.  3.  3.]
 [ 4.  4.  4.  1. 13.]]",34.313572023860736,50.73189684360238,193.8631178437112,248.82264462956363,302.45413236009057,61.74550302519188
"[[15.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  6.  3.]
 [ 4.  4.  4.  4. 11.]]",-30.0,-6.873661224611908,24.947406930624165,99.35036631401522,130.83580085876676,-30.0
"[[ 4.  1. 14.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  6.  3.  3.]
 [ 4.  4. 14.  1.  3.]]",-30.0,0.0,0.0,74.79684008716603,246.56086778964743,0.0
"[[ 4.  4. 12.  3.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  6.  3.]
 [ 4.  4. 14.  4.  1.]]",-30.0,-30.0,-30.0,0.0,0.0,0.0
"[[ 1.  3. 14.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  6.  3.  3.  3.]
 [ 4.  4. 11.  3.  3.]]",-30.0,-30.0,-30.0,0.0,0.0,0.0
"[[15.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  6. 13.]]",31.749409617387343,-27.72370560124273,-3.7995,263.9117559926678,161.2742473710373,24.64490953908036
"[[15.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4. 16.]]",0.0,-1.2433062922786462,14.100931957679066,22.662459881252616,43.353793403808965,43.69056965634861
"[[ 4.  4. 12.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  6.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4. 14.  4.  1.]]",76.86482934051597,24.40534783807405,-2.8214043296419584,-41.36922891200515,76.5076213673671,-25.05249342987572
"[[ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  4.  1.  3. 13.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  6.  3.]]",166.44490802320428,315.1550501513404,-2.4933,104.58852702435476,135.61946352954047,31.822445362683684
"[[ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  4.  1. 13.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4.  6.]]",-22.10191034016536,35.93427837975676,32.22377456645919,36.052935552381534,33.13484054744758,-17.078944878543474
"[[ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [15.  4.  4.  4. 11.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",143.7088934748831,84.0252382022946,71.489983193813,0.0,0.0,85.90672126742821
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  6.  1.  1.  4.]
 [15.  4.  4.  4.  4.]]",3.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  3.]
 [ 1.  1.  6.  4.  1.]
 [ 4.  4. 15.  4.  4.]]",11.377449160806613,-1.5,-30.0,0.0,0.0,-0.6
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  3.]
 [ 1.  1. 17.  4.  1.]]",54.34267721231016,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  3.  3.]
 [ 1.  1.  4.  1.  6.]
 [15.  4.  4.  4.  4.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  3.]
 [ 1.  1.  1.  4.  1.]
 [15.  4.  4.  4.  4.]]",10.036284503868576,3.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 11.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",43.19048620643825,-24.38575139069494,0.0,17.823321322826942,193.6036179078244,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  3.  3.  1.  4.]
 [ 4.  1. 12.  4.  4.]]",-0.6,0.0,0.0,0.0,0.0,0.0
"[[13.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",3.0,-30.0,0.0,0.0,0.0,0.0
"[[ 3.  1. 14.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",-51.0,-30.0,-30.0,0.0,0.0,-51.0
"[[ 3.  3. 13.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3. 12.  4.  4.]]",-30.0,-30.0,137.17366289615012,0.0,96.6533588417928,-30.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3. 14.  1.  4.]]",-30.0,-51.0,-34.728059185026964,0.0,96.6533588417928,0.0
"[[ 3.  3. 11.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1. 15.  4.  4.]]",-30.0,-30.0,22.1880572806547,0.0,0.0,0.0
"[[13.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",-0.69,31.921851235189106,203.64492381492727,-1.5,98.30871029183712,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  6. 15.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]]",-30.0,168.8168356793982,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  1.  4.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 14.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1. 14.  4.  4.]]",-51.0,-30.0,-20.116596998424697,-30.0,0.0,0.0
"[[ 3.  3. 14.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3. 11.  4.  4.]]",-30.0,-30.0,39.0907040944697,0.0,0.0,-0.6
"[[ 3.  3. 12.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4. 14.  4.  4.]]",-30.0,-30.0,39.61383201183928,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 1.  1.  6.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",213.3129158941346,0.0,0.0,0.0,0.0,0.0
"[[ 1.  3.  3.  3. 14.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4.  6.  3.  3.]
 [14.  4.  1.  3.  3.]]",-75.98999999999998,-30.0,-51.0,-79.47,-75.98999999999998,-51.0
"[[ 1.  3.  3.  3. 14.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [14.  4.  4.  6.  3.]]",-51.0,-51.0,-51.0,-38.1,-51.0,-30.0
"[[ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]]",-1.5,-49.9713,0.0,0.0,0.0,0.0
"[[ 4.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  1.  3. 13.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]]",-1.5,-1.5,0.0,70.23919240455547,0.21,0.0
"[[ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  3.]
 [15.  4.  4.  1. 13.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]]",-30.0,0.0,0.0,0.0,0.0,-0.6
"[[ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [15.  4.  4.  4. 11.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  1.]]",37.95387980007193,0.0,0.0,0.0,0.0,0.0
"[[ 4.  1.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  4.  6.  3.]]",26.51750760908469,164.25171303962105,-1.908,244.62772512197517,118.35264190943975,81.08918538502222
"[[ 4.  4.  1.  3. 13.]
 [ 4.  4.  1.  3.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  1.  3.]
 [15.  4.  4.  4.  6.]]",-1.5,32.86071286319159,1.8852497083465303,0.0,0.0,32.17360414468851
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  6.  3.  3.  3.]]",37.66980056126718,0.0,0.0,3.81,0.0,-19.89578114349653
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3.  3.]]",-1.7399999999999998,-27.67246896836788,-1.5,0.0,0.0,32.70231543676472
"[[ 1.  3.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  1.  3.  3.]]",-2.55,9.887927122144788,-1.5,0.0,0.0,-0.9633
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  6.  3.]
 [ 1.  1. 15.  4.  1.]]",-19.530612033799542,7.598999999999999,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  1. 14.]
 [ 3.  3.  6.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-29.444056569699377,-35.69867194636696,-10.919749763217297,-26.8033122257484,56.67158538382609,-27.239606894495378
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  3.  3.  6.  4.]
 [ 4.  1.  1.  4.  4.]
 [15.  4.  4.  4.  4.]]",-0.7761,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [15.  4.  4.  4.  4.]]",-1.7399999999999998,19.33808059040175,0.0,0.0,0.0,-30.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  1.  3.  3.  6.]
 [ 1.  4.  1.  1.  4.]
 [ 4.  4. 15.  4.  4.]]",-1.5,25.79099128221534,-30.0,0.0,0.0,-0.5130570300000001
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4. 15.  4.  4.]]",-1.5,8.408999999999999,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  3.  3.  6.  4.]
 [ 4.  1.  1.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-0.69,16.652399999999997,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  3.  1. 15.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]]",-47.912716072633046,266.41630699875503,0.0,110.26271286845176,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]]",11.43438491617388,0.0,107.02736067269852,0.0,0.0,0.0
"[[ 3.  3. 13.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1. 15.  4.  4.]]",-30.0,-31.808271965146897,0.0,-30.0,0.0,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3. 12.  4.  4.]]",0.0,0.0,0.0,0.0,138.94622464399407,0.0
"[[ 3.  1.  4.  4. 15.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [11.  4.  4.  4.  4.]]",-0.69,-30.0,175.45982835094782,0.0,0.0,0.0
"[[ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [13.  1.  4.  4. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",120.65109852575374,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4. 15.]]",-1.5,24.80885631102093,159.58795324679397,0.0,38.91526808158069,0.0
"[[13.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4. 15.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1. 15.]]",-26.188704296542355,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",223.7242280654596,94.84745785788972,267.76578435882476,205.04937487890567,269.042027517578,215.8184111274016
"[[ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [13.  1.  4.  4. 15.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",65.81543526659658,97.30565052536002,277.1464642861725,2.380253234681613,-30.099805221605504,97.23449474711336
"[[ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  1.  4. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]]",-1.5,148.65573622183314,0.0,5.745724979068723,0.0,22.738478864065925
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  1. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]]",-29.19,3.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",-1.5,12.985241428669775,0.0,3.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  1.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4. 15.]]",15.011453520770338,4.106015185740839,62.24338729468204,0.0,-1.5177259931915494,0.0
"[[ 3.  3. 16.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",122.06882291787278,12.795476089033883,134.21613506081,91.3400101377324,147.14658825908225,-16.742424288988488
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 15.  4.  4.]]",-21.652180576929,0.0,-27.36572871835436,95.29571785815372,84.83831787883875,-29.50185
"[[ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [12.  3.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  6.  3.  3.  3.]]",9.57017721759508,89.09334178995371,0.0,194.36683494727868,92.99842979314354,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  6.  3.  3.  3.]]",3.0,0.0,0.0,34.25551884124191,-30.0,-29.295490742655858
"[[ 1.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3.  3.]]",-1.5,0.0,-1.5,24.27836428268006,0.0,0.0
"[[ 1.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3.  3.]]",-1.5,-28.516317097668388,-3.285,28.44555641860194,0.0,-23.62288180709199
"[[ 4.  1.  3.  3. 13.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4.  1.  3.  3.]
 [15.  4.  1.  3.  3.]]",2.9326196041891013,28.06136762926558,-2.55,3.396909046764308,0.0,0.7769999999999999
"[[ 1.  3. 13.  3.  3.]
 [ 4.  1.  6.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",11.27200270573696,-1.5,322.0740708766837,-30.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 1.  6.  1.  3.  3.]
 [ 4.  4.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",3.2061253737,0.0,0.0,0.0,0.0,0.21
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  1.  6. 14.]
 [ 1.  1.  4.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",-26.93871303532013,-30.0,-30.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  3.  0.]
 [ 1.  1.  1.  6.  0.]
 [ 4.  4.  4.  4.  0.]
 [14.  4.  4.  4.  0.]]",-31.027706028661093,0.0,-30.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  3.  0.]
 [ 3.  3.  3.  3.  0.]
 [ 1.  1.  1.  6.  0.]
 [14.  4.  4.  4.  0.]]",-38.1,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  0. 11.]
 [ 3.  3.  3.  0.  0.]
 [ 1.  1.  6.  0.  0.]
 [ 4.  4.  4.  0.  0.]
 [14.  4.  4.  0.  0.]]",0.0,0.0,0.0,0.0,0.0,0.0
"[[ 1.  3. 13.  6.  4.]
 [ 4.  1.  1.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[ 3.  1. 13.  3.  6.]
 [ 1.  4.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-25.95,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [13.  6.  4.  4. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",230.2478153685464,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [13.  3.  1.  4. 15.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  1.  4.  4.  4.]]",89.68576879483822,-1.5,-2.55,369.82231356586,0.0,-0.6
"[[ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [13.  1.  4.  4. 15.]
 [ 3.  6.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",3.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  1.  4. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  6.  4.  4.]]",-1.5,-1.7399999999999998,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  1. 15.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]]",28.383039321993703,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  6. 12.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-30.0,23.02438943765632,-51.0,33.64929797565888,-30.0,203.42135200003383
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [11.  1.  4.  4.  4.]]",-30.0,32.29844800238542,-30.0,49.297756661190014,-59.1,184.7576362210404
"[[ 3.  3. 14.  6.  1.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-30.0,-38.1,-30.0,-30.0,-59.1,-30.0
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 14.  4.  4.]]",-59.1,-91.78883685542802,-59.1,-30.0,-38.1,14.19328817595548
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  1.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1. 14.  4.  4.]]",-30.0,-38.1,-30.0,-30.0,-30.0,20.386728549543665
"[[ 3.  3.  3.  6.  1.]
 [ 3.  3.  1.  4.  4.]
 [14.  1.  4.  4. 14.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,-38.1,-51.0,-30.0,-16.49667830192175,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [14.  3.  3.  1. 14.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]]",-30.0,-38.1,-30.0,-30.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  1.]
 [ 3.  3.  1.  4.  4.]
 [14.  1.  4.  4.  4.]]",-30.0,-30.0,-30.0,-30.0,49.96399123042657,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [12.  1.  4.  4.  4.]]",-30.0,-30.0,-51.8580651404893,9.123240674978168,58.20448755890767,-38.1
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  6. 15.]]",-25.198299753903147,11.973224788987816,0.0,0.0,0.0,-7.646404523989779
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1. 17.]]",177.48494982025016,0.0,0.0,0.0,0.0,0.0
"[[ 4.  4. 11.  3.  3.]
 [ 4.  4.  4.  6.  3.]
 [ 4.  4.  4.  1.  3.]
 [ 4.  4.  4.  4.  1.]
 [ 4.  4. 15.  4.  1.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [ 4.  4. 17.  3.  3.]]",-28.81821,121.63886270941164,0.0,0.0,-23.453910273922776,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  3.  3.  3.]
 [15.  1.  3.  3.  3.]]",-1.7399999999999998,0.0,15.85357858130857,0.0,0.0,0.0
